Provider State,DRG Definition,Provider Id,Average Total Payments,Average Covered Charges,Total Discharges
OK,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,13,5824.084615384616,28182.0776923077,18.46153846153846
OK,101 - SEIZURES W/O MCC,17,5180.468235294118,21654.83176470588,28.176470588235293
OK,149 - DYSEQUILIBRIUM,8,3684.6275000000005,16150.550000000001,21.0
OK,176 - PULMONARY EMBOLISM W/O MCC,16,6862.060625000001,23472.453125000004,23.625
OK,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,23,12730.315652173911,49712.359130434794,32.52173913043478
OK,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,25,8846.535599999997,30698.592000000008,28.4
OK,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,33,7935.844242424241,29864.276666666672,35.84848484848485
OK,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,53,7209.640754716982,22119.910377358487,41.77358490566038
OK,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,48,5987.311249999999,18374.741666666676,44.666666666666664
OK,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,63,4541.8966666666665,13772.988571428577,31.88888888888889
OK,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,44,9022.61772727273,32985.10659090909,38.97727272727273
OK,194 - SIMPLE PNEUMONIA & PLEURISY W CC,67,6268.144029850748,19332.498805970154,49.25373134328358
OK,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,59,4565.537627118646,15223.75966101695,24.779661016949152
OK,202 - BRONCHITIS & ASTHMA W CC/MCC,11,5395.147272727273,21598.194545454546,19.90909090909091
OK,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,15,34595.07666666667,154157.56999999998,29.133333333333333
OK,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,31,14217.96806451613,53690.99838709678,35.32258064516129
OK,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,14,20534.21785714286,80765.11928571427,37.714285714285715
OK,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,15,16948.058,74822.57266666667,22.2
OK,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,11,12584.42181818182,54512.69000000001,23.90909090909091
OK,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,15,20526.625333333333,94578.264,29.733333333333334
OK,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,21,14272.613809523804,70962.62333333334,63.666666666666664
OK,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,14,11978.714285714288,68890.97714285714,56.785714285714285
OK,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,9,13999.174444444443,75867.45555555556,36.77777777777778
OK,252 - OTHER VASCULAR PROCEDURES W MCC,12,20920.556666666667,72483.49083333333,25.916666666666668
OK,253 - OTHER VASCULAR PROCEDURES W CC,14,16901.212142857144,66455.66642857144,30.714285714285715
OK,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,11,11949.500909090908,50012.2090909091,28.181818181818183
OK,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",23,10972.581739130435,43084.17260869565,30.130434782608695
OK,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",20,7006.425,31052.801499999994,27.5
OK,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",15,4990.092000000001,25338.960000000006,18.866666666666667
OK,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",11,13772.894545454545,60412.82,27.818181818181817
OK,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",25,6985.365599999999,34373.835199999994,63.52
OK,291 - HEART FAILURE & SHOCK W MCC,44,9264.141363636361,30235.992499999997,40.61363636363637
OK,292 - HEART FAILURE & SHOCK W CC,58,6294.733793103447,17996.60620689655,50.06896551724138
OK,293 - HEART FAILURE & SHOCK W/O CC/MCC,42,4322.877619047621,14262.279761904761,25.095238095238095
OK,300 - PERIPHERAL VASCULAR DISORDERS W CC,17,6001.817647058825,23964.752352941174,21.529411764705884
OK,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,9,4365.986666666667,18622.697777777776,16.77777777777778
OK,303 - ATHEROSCLEROSIS W/O MCC,18,3586.0933333333332,13525.318888888889,26.166666666666668
OK,305 - HYPERTENSION W/O MCC,14,4021.0135714285716,14963.235,22.428571428571427
OK,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,25,8198.3104,31579.621999999996,27.48
OK,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,35,5143.251142857144,18006.938857142864,36.97142857142857
OK,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,37,3597.172162162162,12859.405405405407,37.45945945945946
OK,312 - SYNCOPE & COLLAPSE,29,4498.087931034482,15756.305862068966,45.3448275862069
OK,313 - CHEST PAIN,36,3440.299444444444,13491.004999999997,50.44444444444444
OK,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,15,12063.495333333332,42923.574666666675,35.2
OK,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,9,6620.164444444445,28497.365555555552,20.333333333333332
OK,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,21,34900.231428571424,125416.26476190476,24.714285714285715
OK,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,26,16863.140000000003,60420.92538461538,27.692307692307693
OK,331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,10,10534.112,37133.905,29.2
OK,371 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W MCC,11,13825.868181818181,45577.104545454546,16.90909090909091
OK,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,12,8256.146666666666,33152.01333333334,22.0
OK,377 - G.I. HEMORRHAGE W MCC,17,11816.51588235294,46039.82176470588,28.470588235294116
OK,378 - G.I. HEMORRHAGE W CC,40,6251.4265,21615.345250000002,43.925
OK,379 - G.I. HEMORRHAGE W/O CC/MCC,17,4442.54,16053.50529411765,17.88235294117647
OK,389 - G.I. OBSTRUCTION W CC,25,5876.196399999999,20886.983599999996,24.28
OK,390 - G.I. OBSTRUCTION W/O CC/MCC,20,4030.2015,15474.373499999998,18.5
OK,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",15,8428.331333333334,39859.140666666666,26.933333333333334
OK,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",55,4679.59,14991.957272727277,51.96363636363636
OK,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,16,6437.424999999999,26972.713125000002,24.6875
OK,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,11,10619.091818181816,41645.66818181818,19.727272727272727
OK,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,14,6168.015,21610.147142857142,15.428571428571429
OK,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,22,24850.423181818183,94254.1018181818,49.63636363636363
OK,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,12,22732.105,82593.92583333333,18.833333333333332
OK,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,51,13014.241764705881,51599.95882352941,134.45098039215685
OK,473 - CERVICAL SPINAL FUSION W/O CC/MCC,16,12845.926249999999,51764.75375,33.8125
OK,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,13,20012.155384615384,83801.53076923077,20.307692307692307
OK,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,30,11315.673999999999,46116.221,42.3
OK,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,13,9534.543076923077,41881.94384615384,21.0
OK,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,15,5964.829333333333,25507.825999999997,44.6
OK,536 - FRACTURES OF HIP & PELVIS W/O MCC,12,4493.425833333333,13552.0025,20.333333333333332
OK,552 - MEDICAL BACK PROBLEMS W/O MCC,21,5335.828571428572,18850.210476190474,26.095238095238095
OK,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",7,4865.85,17310.052857142855,18.857142857142858
OK,602 - CELLULITIS W MCC,8,9516.30875,42202.56875,15.875
OK,603 - CELLULITIS W/O MCC,54,5505.635555555556,15367.212777777775,30.537037037037038
OK,638 - DIABETES W CC,19,5183.528947368421,20959.489999999998,29.31578947368421
OK,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",20,7018.265000000001,26367.404000000002,32.15
OK,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",64,4416.701093749999,12174.078750000002,39.609375
OK,682 - RENAL FAILURE W MCC,31,10098.825806451614,33870.563548387094,42.83870967741935
OK,683 - RENAL FAILURE W CC,40,6261.58275,19461.372500000005,51.875
OK,684 - RENAL FAILURE W/O CC/MCC,16,4064.19625,14141.044999999998,18.1875
OK,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,23,7455.5300000000025,24953.199565217394,25.434782608695652
OK,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,64,4977.115625,13704.829531250001,44.046875
OK,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,12,10176.9275,40440.840000000004,23.75
OK,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,12,7362.82,26475.37916666667,27.166666666666668
OK,811 - RED BLOOD CELL DISORDERS W MCC,18,8291.228888888887,34289.055,17.61111111111111
OK,812 - RED BLOOD CELL DISORDERS W/O MCC,42,5004.322619047618,16542.663095238095,29.452380952380953
OK,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,17,35853.7094117647,121841.4111764706,30.705882352941178
OK,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,15,38783.86733333333,160148.226,23.666666666666668
OK,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,53,11653.597358490566,35106.20075471698,91.22641509433963
OK,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,47,6805.754042553192,22152.886595744683,39.97872340425532
OK,885 - PSYCHOSES,10,5794.902,15422.598999999997,100.9
OK,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,9,4248.2477777777785,12257.977777777778,36.0
OK,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,14,9823.31142857143,37475.53428571428,25.642857142857142
OK,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,22,3979.2031818181817,15708.324999999999,24.40909090909091
OK,948 - SIGNS & SYMPTOMS W/O MCC,30,4328.077333333334,15629.856333333333,25.133333333333333
OR,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,11,7536.386363636362,26158.887272727272,27.545454545454547
OR,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,5,7990.573999999999,20068.944,14.0
OR,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,18,13745.925000000003,34177.822222222225,28.38888888888889
OR,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,22,8298.578181818179,21777.182727272728,37.31818181818182
OR,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,20,6001.726,17202.382,21.4
OR,069 - TRANSIENT ISCHEMIA,13,5510.303846153846,14974.80769230769,16.0
OR,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,4,6243.5575,19076.760000000002,16.0
OR,101 - SEIZURES W/O MCC,7,6112.727142857143,15108.527142857143,16.714285714285715
OR,149 - DYSEQUILIBRIUM,1,4292.77,10762.85,13.0
OR,176 - PULMONARY EMBOLISM W/O MCC,16,8141.071875,18647.078124999996,18.3125
OR,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,15,14575.007333333333,36286.792,24.266666666666666
OR,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,14,10665.990714285714,25493.05785714286,22.785714285714285
OR,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,21,9066.496190476191,28408.66476190476,32.42857142857143
OR,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,23,8450.756521739131,21690.370434782606,26.130434782608695
OR,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,22,7033.247272727272,18857.376818181816,26.90909090909091
OR,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,20,5259.563499999999,15826.750999999998,17.4
OR,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,26,10590.43576923077,26087.87230769231,32.76923076923077
OR,194 - SIMPLE PNEUMONIA & PLEURISY W CC,29,7229.344137931035,18631.15724137931,39.55172413793103
OR,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,20,5015.4825,14636.091,18.1
OR,202 - BRONCHITIS & ASTHMA W CC/MCC,2,6057.46,11698.635,13.0
OR,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,2,41419.185,126619.095,12.5
OR,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,15,17384.336666666666,55583.24466666667,25.0
OR,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,8,24053.663749999996,67434.19375,33.625
OR,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,12,19296.632500000003,45387.96916666667,16.25
OR,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,8,14586.095000000001,37205.35625,20.375
OR,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,9,24191.934444444443,69112.57666666666,16.333333333333332
OR,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,16,14773.184375,47156.078125,45.6875
OR,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,6,14156.800000000001,46511.43,22.0
OR,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,7,14374.637142857144,46071.63,16.571428571428573
OR,252 - OTHER VASCULAR PROCEDURES W MCC,8,25397.49125,66466.3525,21.375
OR,253 - OTHER VASCULAR PROCEDURES W CC,10,19168.671000000002,60054.00299999999,26.2
OR,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,7,11723.212857142857,37823.0,29.571428571428573
OR,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",17,12805.450588235293,35139.78058823529,27.0
OR,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",17,7907.2782352941185,21359.877647058824,21.529411764705884
OR,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",12,5878.984166666665,17703.19416666667,17.333333333333332
OR,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",5,17203.692,47249.183999999994,16.6
OR,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",18,7923.674444444444,26609.867222222223,33.94444444444444
OR,291 - HEART FAILURE & SHOCK W MCC,26,10618.855384615385,26172.681153846144,37.23076923076923
OR,292 - HEART FAILURE & SHOCK W CC,28,7364.842500000001,18835.2775,46.035714285714285
OR,293 - HEART FAILURE & SHOCK W/O CC/MCC,19,4967.112631578947,14469.02684210526,21.894736842105264
OR,300 - PERIPHERAL VASCULAR DISORDERS W CC,5,7430.836,17904.628,14.6
OR,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,1,6500.36,15566.0,11.0
OR,303 - ATHEROSCLEROSIS W/O MCC,2,4604.255,10337.8,21.0
OR,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,16,9466.559375,26515.8425,25.875
OR,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,23,5926.544347826087,16163.98086956522,28.73913043478261
OR,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,20,4221.657000000001,11731.3155,28.4
OR,312 - SYNCOPE & COLLAPSE,19,5234.533684210526,15560.031052631577,26.36842105263158
OR,313 - CHEST PAIN,18,4036.022222222222,12859.527777777777,26.166666666666668
OR,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,9,14626.292222222222,35014.79888888889,24.333333333333332
OR,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,3,9009.463333333335,21752.073333333334,17.333333333333332
OR,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,12,40904.894166666665,98523.93166666666,20.416666666666668
OR,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,18,20142.89111111111,54024.71500000001,24.5
OR,331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,5,12620.405999999999,32587.336,21.0
OR,371 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W MCC,2,14148.93,27288.37,15.0
OR,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,8,9491.85625,20852.34875,14.25
OR,377 - G.I. HEMORRHAGE W MCC,14,12660.055714285712,31969.22071428571,21.142857142857142
OR,378 - G.I. HEMORRHAGE W CC,26,7511.851923076924,19945.936923076926,36.80769230769231
OR,379 - G.I. HEMORRHAGE W/O CC/MCC,4,4874.07,16785.5925,11.0
OR,389 - G.I. OBSTRUCTION W CC,16,6958.108125,17673.64,20.9375
OR,390 - G.I. OBSTRUCTION W/O CC/MCC,13,4875.837692307692,13097.449230769233,17.846153846153847
OR,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",12,9321.272500000001,27423.819166666668,19.166666666666668
OR,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",26,5418.41423076923,16002.854615384615,43.46153846153846
OR,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,10,7804.594999999999,20813.871,20.8
OR,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,8,12000.42375,33441.43375,15.0
OR,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,6,7534.37,17349.11,12.333333333333334
OR,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,19,28178.696842105262,65236.03210526315,43.8421052631579
OR,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,7,23216.778571428567,57059.98285714285,17.285714285714285
OR,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,31,15541.723870967746,42344.736774193545,147.7741935483871
OR,473 - CERVICAL SPINAL FUSION W/O CC/MCC,12,15858.475833333332,40077.627499999995,23.666666666666668
OR,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,8,20976.765,53607.837499999994,18.125
OR,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,23,13774.683478260868,42273.07130434783,28.304347826086957
OR,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,7,10538.762857142856,32302.108571428573,13.857142857142858
OR,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,16,7800.083124999999,22320.18625,49.0
OR,536 - FRACTURES OF HIP & PELVIS W/O MCC,6,4720.1033333333335,13513.551666666666,13.166666666666666
OR,552 - MEDICAL BACK PROBLEMS W/O MCC,13,6447.267692307691,18901.743076923078,20.153846153846153
OR,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",3,5707.366666666666,15519.096666666665,16.666666666666668
OR,602 - CELLULITIS W MCC,5,10195.41,27782.235999999997,12.0
OR,603 - CELLULITIS W/O MCC,27,6114.375925925926,15485.375555555553,27.37037037037037
OR,638 - DIABETES W CC,11,6167.289090909092,16330.97,17.818181818181817
OR,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",16,9125.485625,23875.220000000005,24.4375
OR,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",24,5151.67875,14021.654583333335,30.333333333333332
OR,682 - RENAL FAILURE W MCC,21,11911.08238095238,29045.365714285712,29.285714285714285
OR,683 - RENAL FAILURE W CC,26,7268.116923076924,17979.350769230772,34.34615384615385
OR,684 - RENAL FAILURE W/O CC/MCC,4,4252.125,15345.2475,12.75
OR,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,15,8309.228666666666,20444.779999999995,20.933333333333334
OR,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,28,5704.952857142857,14054.20821428571,29.535714285714285
OR,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,14,11266.712142857143,25082.214999999997,19.142857142857142
OR,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,7,7530.305714285714,17336.47857142857,15.285714285714286
OR,811 - RED BLOOD CELL DISORDERS W MCC,6,8515.761666666667,21313.601666666666,15.166666666666666
OR,812 - RED BLOOD CELL DISORDERS W/O MCC,18,5690.1849999999995,14500.787777777778,17.77777777777778
OR,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,13,46989.170769230775,120437.25999999998,23.384615384615383
OR,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,3,54758.64333333333,171234.25,14.666666666666666
OR,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,31,13850.153225806449,32909.802903225805,91.54838709677419
OR,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,27,8072.562592592592,19941.51407407408,31.51851851851852
OR,885 - PSYCHOSES,6,7582.913333333333,17032.466666666664,83.66666666666667
OR,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,6,5134.116666666668,17401.09,16.0
OR,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,13,11540.94,26420.60461538462,18.846153846153847
OR,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,13,4923.614615384615,14167.214615384615,16.076923076923077
OR,948 - SIGNS & SYMPTOMS W/O MCC,12,5240.255,15348.550833333335,15.666666666666666
PA,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,41,6899.974878048782,30593.575121951217,24.414634146341463
PA,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,57,7057.793684210524,31789.10894736842,22.94736842105263
PA,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,71,12488.528732394367,52950.839718309864,39.71830985915493
PA,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,107,8824.876542056074,33786.573177570106,44.850467289719624
PA,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,89,5517.222584269662,27284.44853932584,28.49438202247191
PA,069 - TRANSIENT ISCHEMIA,101,4967.328712871289,24210.8598019802,40.59405940594059
PA,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,44,6588.368863636362,30184.20659090908,23.613636363636363
PA,101 - SEIZURES W/O MCC,77,5471.568571428572,26427.07415584416,29.857142857142858
PA,149 - DYSEQUILIBRIUM,56,4375.428392857144,22746.269285714287,22.875
PA,176 - PULMONARY EMBOLISM W/O MCC,63,7319.743174603176,35751.65476190475,22.841269841269842
PA,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,95,13249.695368421058,51641.42536842107,28.71578947368421
PA,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,87,9755.436666666666,41628.43126436783,26.93103448275862
PA,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,96,8821.960520833338,38771.72072916668,35.6875
PA,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,126,7885.813253968255,33876.93992063492,44.61904761904762
PA,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,126,6461.275476190475,26944.64452380953,49.38095238095238
PA,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,116,4800.357500000001,20323.132155172414,36.1551724137931
PA,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,121,9852.38950413223,40454.74024793391,45.70247933884298
PA,194 - SIMPLE PNEUMONIA & PLEURISY W CC,134,6656.872238805968,27193.21619402986,58.37313432835821
PA,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,100,4684.227299999998,19292.18599999999,28.14
PA,202 - BRONCHITIS & ASTHMA W CC/MCC,73,5983.227534246576,28760.89945205479,23.47945205479452
PA,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,41,38871.571219512196,174038.05512195118,21.121951219512194
PA,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,94,15489.579042553185,69746.44574468085,29.47872340425532
PA,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,51,21669.468039215684,99931.9737254902,25.431372549019606
PA,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,58,17455.72206896552,81892.76879310345,22.724137931034484
PA,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,52,13692.552692307694,65559.73673076922,20.326923076923077
PA,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,36,23733.265555555554,118123.4377777778,24.86111111111111
PA,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,67,14094.264179104473,79643.42970149255,61.73134328358209
PA,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,47,12460.778723404259,70749.2174468085,26.80851063829787
PA,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,38,13866.52947368421,81631.73263157895,36.89473684210526
PA,252 - OTHER VASCULAR PROCEDURES W MCC,53,22755.370943396232,113103.2979245283,24.50943396226415
PA,253 - OTHER VASCULAR PROCEDURES W CC,64,17546.343750000004,86820.328125,27.140625
PA,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,41,12011.861951219515,60119.76195121951,21.75609756097561
PA,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",97,11626.329484536085,50762.1969072165,32.77319587628866
PA,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",82,7609.387804878046,35398.178048780486,25.109756097560975
PA,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",51,5278.518235294118,26625.094509803923,17.725490196078432
PA,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",43,15479.67488372093,76948.63302325581,27.488372093023255
PA,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",80,8215.402875,41400.728125000016,61.3375
PA,291 - HEART FAILURE & SHOCK W MCC,131,9825.689847328249,38236.84778625955,65.83206106870229
PA,292 - HEART FAILURE & SHOCK W CC,133,6758.835413533833,27517.69090225563,77.78947368421052
