Provider State,DRG Definition,Provider Id,Average Total Payments,Average Covered Charges,Average Medicare Payments,Total Discharges
OK,292 - HEART FAILURE & SHOCK W CC,54,6327.475,18378.73759,5324.95463,48.66666667
OK,293 - HEART FAILURE & SHOCK W/O CC/MCC,37,4285.329189,14587.23676,3322.490541,24.51351351
OK,300 - PERIPHERAL VASCULAR DISORDERS W CC,14,6273.415,26351.08786,5153.171429,20.5
OK,303 - ATHEROSCLEROSIS W/O MCC,14,3816.223571,16010.97786,2708.249286,22.78571429
OK,305 - HYPERTENSION W/O MCC,16,4091.8025,16426.3575,2594.81,18.9375
OK,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,22,7806.291818,30315.62682,6561.364091,31.54545455
OK,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,30,5124.917667,20130.49567,3982.992667,40.46666667
OK,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,35,3599.954,13492.44486,2318.934286,34.68571429
OK,312 - SYNCOPE & COLLAPSE,26,4780.675385,18684.80846,3599.544615,40.34615385
OK,313 - CHEST PAIN,30,3681.926667,14441.82433,2478.219,44.76666667
OK,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,14,12262.545,46772.235,10585.59643,35.78571429
OK,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,11,6541.470909,24097.81273,5315.069091,19
OK,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,19,35166.47526,129684.5263,32790.73105,26.21052632
OK,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,23,18226.39087,68295.26652,14873.19348,30.34782609
OK,331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,8,10699.74625,37723.92625,8541.40625,35
OK,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,15,7984.200667,29642.12733,6907.48,18.66666667
OK,377 - G.I. HEMORRHAGE W MCC,18,11843.94111,49574.78278,10316.30722,26.27777778
OK,378 - G.I. HEMORRHAGE W CC,41,6370.900488,24511.04171,5286.631707,42.24390244
OK,379 - G.I. HEMORRHAGE W/O CC/MCC,9,4330.373333,19415.91,2963.553333,20.55555556
OK,389 - G.I. OBSTRUCTION W CC,23,5882.218696,23142.49304,4610.344348,25.7826087
OK,390 - G.I. OBSTRUCTION W/O CC/MCC,21,4272.72,14897.04048,2676.224762,19.04761905
OK,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",15,8110.046,35361.38667,6888.852,26.33333333
OK,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",59,4828.916102,15848.60034,3603.200508,46.89830508
OK,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,12,6652.14,25366.185,5167.591667,25.58333333
OK,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,8,10635.42375,42499.2875,9252.37625,21.875
OK,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,12,6522.680833,27134.09583,4874.264167,15.91666667
OK,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,21,24674.63429,91735.33524,21480.19619,51.38095238
OK,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,10,21346.718,69272.688,19220.886,33.5
OK,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,13,21744.71,74240.21615,19482.51692,18.92307692
OK,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,48,13333.93771,53129.78125,11121.32042,151.7291667
OK,473 - CERVICAL SPINAL FUSION W/O CC/MCC,15,14235.534,54001.77067,10644.85133,33.86666667
OK,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,11,19792.07182,71265.81545,17541.39273,23.36363636
OK,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,31,11940.35323,47635.7871,10490.15355,42
OK,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,16,9581.558125,45258.30688,8364.3125,20.6875
OK,484 - MAJOR JOINT & LIMB REATTACHMENT PROC OF UPPER EXTREMITY W/O CC/MCC,9,12957.00111,45223.95556,10529.93,23.33333333
OK,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,16,6304.578125,28811.06812,4556.814375,34.375
OK,536 - FRACTURES OF HIP & PELVIS W/O MCC,11,4264.705455,18570.45364,3099.571818,17.36363636
OK,552 - MEDICAL BACK PROBLEMS W/O MCC,17,5489.354118,20414.93647,4261.367059,26.17647059
OK,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",6,4800.18,18190.19333,3288.501667,17.16666667
OK,602 - CELLULITIS W MCC,9,10036.46667,38071.85333,8542.327778,18.33333333
OK,603 - CELLULITIS W/O MCC,48,5430.608542,17112.69229,4178.2275,30.70833333
OK,637 - DIABETES W MCC,12,9493.575,43780.49583,7995.568333,18.5
OK,638 - DIABETES W CC,22,5264.796364,20427.98682,4223.991818,24.31818182
OK,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",22,6989.496364,28002.92091,5924.166364,34.27272727
OK,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",58,4435.851897,13291.92517,3323.981207,34.55172414
OK,682 - RENAL FAILURE W MCC,31,10153.84677,36465.37419,8884.089677,49.5483871
OK,683 - RENAL FAILURE W CC,44,6291.486591,20429.52932,5089.782045,51.45454545
OK,684 - RENAL FAILURE W/O CC/MCC,17,4106.534706,16315.64412,2854.552941,19.23529412
OK,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,26,7461.338077,27271.31654,6188.048077,28.46153846
OK,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,60,4935.131667,15055.76117,3872.8605,43.2
OK,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,13,10661.25538,40112.63077,9168.638462,26.30769231
OK,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,10,7222.524,29479.346,5780.358,25.2
OK,811 - RED BLOOD CELL DISORDERS W MCC,14,8070.692143,35781.16286,7020.658571,19.5
OK,812 - RED BLOOD CELL DISORDERS W/O MCC,37,4927.582162,18553.83081,3944.287838,28.51351351
OK,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,18,36399.66056,127100.0111,32915.86833,35.22222222
OK,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,13,40343.19385,180801.7146,36635.15538,30.92307692
OK,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,56,11872.38,35189.92911,10714.04929,103.75
OK,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,52,6850.174038,22467.91865,5768.8525,35.92307692
OK,885 - PSYCHOSES,11,6183.995455,14483.38909,5040.236364,91.81818182
OK,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,12,4350.26,14687.23083,3296.63,26.33333333
OK,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,15,9556.704,39365.94,8126.912667,31.06666667
OK,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,22,4111.919545,15312.19864,2992.967273,22.27272727
OK,948 - SIGNS & SYMPTOMS W/O MCC,24,4414.963333,16677.38458,3394.47875,23.625
OR,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,8,7720.85625,25845.225,5855.8475,28
OR,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,5,8057.39,19780.974,6199.52,11.8
OR,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,16,14462.8825,38033.2875,12696.29375,31.4375
OR,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,22,8428.709091,23002.60091,6859.245,37.59090909
OR,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,19,6008.537895,18125.38526,4580.374737,21.05263158
OR,069 - TRANSIENT ISCHEMIA,15,5700.408,16259.27867,4312.533333,18.4
OR,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,2,7298.135,22378.48,5828.82,14
OR,100 - SEIZURES W MCC,4,11588.835,28970.475,10490.1225,17
OR,101 - SEIZURES W/O MCC,10,6289.283,18314.712,4565.036,16.7
OR,176 - PULMONARY EMBOLISM W/O MCC,15,7761.35,20330.59067,5958.112,18.53333333
OR,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,16,15742.8425,38873.98562,14024.42688,23.0625
OR,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,12,10331.76083,26643.9675,8816.5575,22.25
OR,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,24,9559.575833,27729.1825,8130.2725,34
OR,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,23,9086.588261,24506.01478,7765.614783,28.65217391
OR,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,26,7218.726538,19752.88038,5937.212308,25.38461538
OR,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,12,5348.306667,16079.84,3912.048333,21
OR,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,25,10850.7436,27972.0416,9318.8428,32.56
OR,194 - SIMPLE PNEUMONIA & PLEURISY W CC,30,7422.841333,18456.045,6148.727,36.13333333
OR,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,15,5034.91,15831.22667,3866.644,16.66666667
OR,202 - BRONCHITIS & ASTHMA W CC/MCC,3,6477.136667,15031.87667,4959.73,13.66666667
OR,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,1,38046.29,113604.36,37204.57,14
OR,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,16,19332.2025,59842.29937,16594.49938,21.75
OR,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,11,25512.74091,77269.72727,21468.20636,24.54545455
OR,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,10,19489.058,46712.056,17628.372,17.8
OR,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,10,15329.366,40841.875,13685.975,17.2
OR,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,11,24966.43545,75333.38545,21685.63364,17.81818182
OR,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,16,15328.85562,51497.54188,12531.36875,45.1875
OR,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,5,18000.382,49973.668,12051.656,14.4
OR,252 - OTHER VASCULAR PROCEDURES W MCC,8,26960.97125,72333.4425,24255.17125,19
OR,253 - OTHER VASCULAR PROCEDURES W CC,10,19394.262,58010.998,17030.632,28.2
OR,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,8,12692.61,45117.08375,11144.61375,27.875
OR,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",18,13227.39889,34079.21278,11868.215,25.72222222
OR,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",15,8475.034667,23507.99733,6789.182,22
OR,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",8,5954.3125,18446.11625,4115.05875,19.5
OR,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",5,17675.666,47537.974,15024.252,16.6
OR,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",15,8583.546667,29746.80933,6536.327333,31.53333333
OR,291 - HEART FAILURE & SHOCK W MCC,26,11318.15154,28670.80346,10065.88923,43.84615385
OR,292 - HEART FAILURE & SHOCK W CC,29,7489.342759,19395.73069,6383.346552,45.55172414
OR,293 - HEART FAILURE & SHOCK W/O CC/MCC,20,5063.924,14756.666,3856.3625,17.35
OR,300 - PERIPHERAL VASCULAR DISORDERS W CC,6,7484.685,23210.045,6178.786667,14.83333333
OR,303 - ATHEROSCLEROSIS W/O MCC,5,4832.966,16147.124,3784.262,14.6
OR,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,17,9283.934118,25087.95176,7995.677059,23.64705882
OR,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,23,6183.528696,16702.65,4845.779565,27.60869565
OR,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,20,4313.9185,12235.0215,2839.4455,23.15
OR,312 - SYNCOPE & COLLAPSE,16,5658.781875,16623.05688,4297.67,23.125
OR,313 - CHEST PAIN,14,4292.612857,13338.64714,3079.535,18.42857143
OR,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,10,16372.971,43605.455,14328.503,20.1
OR,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,3,9652.053333,24769.48,6793.006667,19.66666667
OR,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,12,42935.07417,107597.8317,39547.15917,19.25
OR,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,15,20307.65933,51212.74933,17489.04533,30.6
OR,331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,7,12664.32429,35641.41286,9997.122857,15.85714286
OR,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,3,9708.296667,26357.08667,8190.976667,12.33333333
OR,377 - G.I. HEMORRHAGE W MCC,14,13964.02143,36742.09429,12047.89929,22.71428571
OR,378 - G.I. HEMORRHAGE W CC,27,7600.77963,20240.95259,6278.737407,36.18518519
OR,379 - G.I. HEMORRHAGE W/O CC/MCC,2,5247.595,15615.97,4226.88,12
OR,389 - G.I. OBSTRUCTION W CC,15,7240.205333,19431.21267,5597.409333,21.66666667
OR,390 - G.I. OBSTRUCTION W/O CC/MCC,13,4972.629231,13672.37077,3359.813846,15.61538462
OR,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",14,9369.393571,24353.765,8162.496429,17.07142857
OR,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",29,5645.429655,16636.03931,4298.862759,40.20689655
OR,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,13,7822.617692,21870.71462,6284.757692,19.69230769
OR,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,6,13188.02667,38670.17833,10928.465,14.16666667
OR,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,5,6702.87,18762,5639.988,15.6
OR,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,18,29113.60611,67463.34167,25503.87556,43.16666667
OR,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,7,25276.28143,75867.66714,22404.2,21
OR,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,7,25619.04286,64166.60571,23371.58,20.71428571
OR,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,32,16186.63188,42972.12813,13321.01625,148.8125
OR,473 - CERVICAL SPINAL FUSION W/O CC/MCC,14,16477.17143,40748.21286,13116.31357,25.57142857
OR,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,9,22223.57222,56175.26667,20459.44889,18.33333333
OR,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,24,14515.1225,42818.18625,12759.15125,26.875
OR,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,7,10756.49429,34474.81286,9189.981429,17.71428571
OR,484 - MAJOR JOINT & LIMB REATTACHMENT PROC OF UPPER EXTREMITY W/O CC/MCC,9,15805.54556,47251.81333,13409.44,26.77777778
OR,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,15,8432.246667,23715.42267,5882.208667,28.8
OR,536 - FRACTURES OF HIP & PELVIS W/O MCC,7,4764.588571,14903.08857,3717.858571,13.57142857
OR,552 - MEDICAL BACK PROBLEMS W/O MCC,11,6686.578182,19480.65091,4914.887273,19.54545455
OR,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",1,5423.91,15869.73,4230.09,11
OR,602 - CELLULITIS W MCC,6,11247.12,27840.00833,9496.656667,14
OR,603 - CELLULITIS W/O MCC,27,6176.952963,16228.84741,4879.892222,28.11111111
OR,637 - DIABETES W MCC,5,9937.146,22596.04,8593.732,16.8
OR,638 - DIABETES W CC,13,6067.172308,16721.36462,4971.552308,15.76923077
OR,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",14,8020.178571,20825.47929,6933.164286,25.78571429
OR,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",22,5324.614545,14991.04864,4029.320455,29.40909091
OR,682 - RENAL FAILURE W MCC,21,12042.47143,30188.72333,10734.49333,28.38095238
OR,683 - RENAL FAILURE W CC,26,7501.214231,18320.80846,6221.880769,32.38461538
OR,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,17,8284.438235,22643.86765,7063.484706,21.47058824
OR,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,27,5843.261481,15411.27481,4648.180741,27.88888889
OR,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,11,12187.60545,27726.54364,10721.65909,19.36363636
OR,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,7,8640.094286,19542.34286,6177.78,14.14285714
OR,811 - RED BLOOD CELL DISORDERS W MCC,6,9243.341667,21424.05667,7965.445,13
OR,812 - RED BLOOD CELL DISORDERS W/O MCC,17,5868.246471,16576.34765,4650.672941,16.41176471
OR,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,13,47673.99538,120413.9015,42384.96462,27.92307692
OR,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,2,62760.25,169447.31,49538.33,16.5
OR,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,33,14173.47364,34215.18576,12656.59879,102.030303
OR,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,27,8292.546296,21734.84778,6812.764074,37.66666667
OR,885 - PSYCHOSES,6,8030.678333,19472.62167,6604.553333,74.5
OR,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,6,5313.638333,18019.23833,4172.11,18.33333333
OR,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,11,12223.90818,31447.04909,10603.43909,20.63636364
OR,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,10,5137.634,13878.436,3620.718,17.5
OR,948 - SIGNS & SYMPTOMS W/O MCC,10,5641.317,15991.667,3746.636,16.2
PA,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,47,7029.06,31771.60617,5347.80617,21.27659574
PA,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,56,7343.999286,32813.30071,5325.286786,21.67857143
PA,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,69,12640.83826,55815.73536,10587.6842,42.53623188
PA,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,103,7583.156602,34813.71699,5839.869903,47.3592233
PA,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,83,5583.529277,28782.44446,3924.555904,32.3253012
PA,069 - TRANSIENT ISCHEMIA,95,5109.030737,24964.95674,3642.813158,39.77894737
PA,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,37,7398.19027,35711.47216,4966.494054,23.67567568
PA,100 - SEIZURES W MCC,30,13559.37067,69032.14767,10742.66333,22.13333333
PA,101 - SEIZURES W/O MCC,75,5544.554133,27726.05547,3943.241733,29.06666667
PA,176 - PULMONARY EMBOLISM W/O MCC,68,7281.307059,34286.99588,5363.36,23.5
PA,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,95,13664.71611,54750.16105,11670.74368,29
PA,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,83,9810.250241,42772.03301,7945.976024,26.54216867
PA,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,107,8717.722336,37937.09551,7109.603832,36.55140187
PA,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,128,8038.907969,34534.66313,6398.721953,48.0078125
PA,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,131,6468.028931,27360.31168,4942.746107,47.54198473
PA,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,121,4888.760661,21073.07818,3333.285702,33.52892562
PA,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,126,10020.47675,41765.91865,8258.713492,45.51587302
PA,194 - SIMPLE PNEUMONIA & PLEURISY W CC,135,6773.966148,27398.34378,5162.532,60.28888889
PA,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,105,4833.552667,20589.0061,3339.776381,28.7047619
PA,202 - BRONCHITIS & ASTHMA W CC/MCC,82,6117.857683,28474.15402,4391.284146,25.52439024
PA,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,47,40093.06553,180897.9311,34321.58766,20.61702128
PA,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,93,15986.1443,73871.5957,13703.44903,29.75268817
PA,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,43,22974.31209,109242.1628,20004.8907,27.44186047
PA,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,57,17880.73053,83488.83088,15895.47421,22.1754386
PA,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,44,13739.49273,61375.5875,11811.12773,20.04545455
PA,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,37,24231.21135,127827.7214,20510.54432,24.40540541
PA,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,68,14424.51324,84330.62485,11338.46765,56.33823529
PA,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,38,14555.81158,85566.63026,11632.13184,32.89473684
PA,252 - OTHER VASCULAR PROCEDURES W MCC,48,23737.23396,113674.6046,20660.23729,25
PA,253 - OTHER VASCULAR PROCEDURES W CC,57,18206.76754,96719.87965,15451.64053,26.92982456
PA,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,35,12061.89829,56579.51714,9704.914571,21.4
PA,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",102,11914.78392,50271.10353,10090.78167,32.78431373
PA,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",80,7396.037875,33589.22975,5839.733875,23.95
PA,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",47,5316.526596,28087.32255,3708.404894,18.63829787
PA,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",49,16131.4749,86390.86245,13237.30673,25.63265306
PA,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",77,7721.673636,42031.21857,5658.953377,55.1038961
PA,291 - HEART FAILURE & SHOCK W MCC,130,10171.03215,39819.66077,8620.160077,66.66923077
PA,292 - HEART FAILURE & SHOCK W CC,137,6762.421533,26998.78526,5348.534526,73.70072993
PA,293 - HEART FAILURE & SHOCK W/O CC/MCC,117,4587.970684,19756.67162,3307.186239,32.8974359
PA,300 - PERIPHERAL VASCULAR DISORDERS W CC,71,6842.445775,30558.75239,5174.570423,23.05633803
PA,303 - ATHEROSCLEROSIS W/O MCC,34,4376.000294,23655.38324,2924.220294,15.64705882
PA,305 - HYPERTENSION W/O MCC,37,4778.714054,24522.94162,3054.885676,19.43243243
PA,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,99,8576.820303,37676.98515,6876.776667,33.87878788
PA,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,115,5555.115478,24687.58626,4106.879478,44.57391304
PA,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,116,3863.394741,17368.22388,2387.046983,44.4137931
PA,312 - SYNCOPE & COLLAPSE,115,4993.943913,22945.6033,3665.262696,47.17391304
PA,313 - CHEST PAIN,83,4074.509398,22371.15566,2697.814819,32.84337349
PA,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,60,13437.50433,61134.99467,11024.82683,30.63333333
PA,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,35,7628.304,40359.318,5492.931714,19.82857143
PA,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,64,36929.81359,168028.5263,32686.74766,23.625
PA,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,73,18115.68534,87949.83822,14847.59699,28.82191781
PA,331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,29,12588.42966,62038.93862,8911.275172,18.75862069
PA,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,54,8812.132963,35570.41648,6909.023704,22.18518519
PA,377 - G.I. HEMORRHAGE W MCC,85,12252.63082,54846.15576,10488.72906,27.36470588
PA,378 - G.I. HEMORRHAGE W CC,117,6914.59188,31008.23197,5381.819402,54.62393162
PA,379 - G.I. HEMORRHAGE W/O CC/MCC,56,5042.57375,25057.17714,3499.515179,22.85714286
PA,389 - G.I. OBSTRUCTION W CC,90,6411.210444,27883.80467,4731.857667,24.84444444
PA,390 - G.I. OBSTRUCTION W/O CC/MCC,60,4672.452167,21115.3455,2950.094,20.46666667
PA,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",73,8801.181781,44139.99205,6900.424521,24.16438356
PA,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",133,5141.357444,22532.82226,3621.887594,69.66165414
PA,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,72,7066.71,32119.48208,5386.712222,26.93055556
PA,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,29,11894.9369,57610.14759,9507.302759,17.51724138
PA,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,38,7491.167632,34854.28526,4991.215789,17.44736842
PA,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,64,26692.60547,104128.0942,22432.35422,43.328125
PA,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,27,21870.47815,92280.9063,19000.16926,24.74074074
PA,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,30,21619.191,89524.99433,18859.88,17.93333333
PA,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,135,13933.27067,56850.42644,11339.11044,127.5185185
PA,473 - CERVICAL SPINAL FUSION W/O CC/MCC,29,14853.62793,67182.08483,11698.87621,24.4137931
PA,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,38,22113.52526,91866.93526,19362.96711,17.36842105
